track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
49133,21.2273,243.0777,-37.5193,342.3406,Cam 2
49134,21.2273,251.8006,-34.0105,321.2156,Cam 2
49137,21.2273,158.5210,-32.8154,237.8736,Cam 2
49139,21.2273,185.1592,-43.9082,294.4480,Cam 2
49145,21.2273,258.5483,-29.2741,186.7191,Cam 2
49147,21.2273,208.3870,-58.0467,185.8597,Cam 2
49149,21.2273,257.9947,-66.3376,225.8394,Cam 2
49151,21.2273,198.5175,-58.4455,357.7850,Cam 2
49152,21.2273,273.0263,-39.2562,187.3207,Cam 2
49153,21.2273,191.1699,-61.4103,204.4070,Cam 2
49154,21.2273,201.0357,-58.6746,184.8372,Cam 2
49158,21.2273,187.8736,-21.5148,352.0824,Cam 2
49160,21.2273,275.6842,-53.3099,190.2416,Cam 2
49162,21.2273,272.3652,-40.7470,194.5955,Cam 2
47038,21.2682,272.2058,-66.5741,181.0866,Cam 2
47119,21.2682,225.3510,-51.1510,231.8352,Cam 2
48060,21.2682,276.1441,-56.4327,182.1841,Cam 2
48435,21.2682,242.1622,-47.1746,200.4745,Cam 2
48808,21.2682,180.7357,-67.8400,194.3682,Cam 2
48874,21.2682,250.8268,-43.6048,200.5855,Cam 2
48986,21.2682,228.4858,-39.9548,322.9428,Cam 2
48996,21.2682,167.7102,-48.8702,334.8259,Cam 2
49000,21.2682,175.3383,-39.0451,278.2268,Cam 2
49002,21.2682,187.9161,-41.6984,333.2173,Cam 2
49042,21.2682,187.6341,-23.1357,210.2328,Cam 2
49100,21.2682,178.5718,-54.7134,349.0598,Cam 2
49130,21.2682,167.9716,-32.3074,331.1165,Cam 2
49143,21.2682,247.3899,-57.7270,336.0269,Cam 2
49150,21.2682,227.9767,-56.7811,267.3958,Cam 2
49161,21.2682,187.4853,-56.2906,180.3622,Cam 2
4946,21.3909,170.4966,-73.7595,301.3592,Cam 2
32868,21.3909,170.9138,-64.2271,341.0364,Cam 2
38176,21.3909,241.3668,-74.3149,332.2041,Cam 2
40255,21.3909,218.7232,-64.8221,323.4097,Cam 2
40504,21.3909,272.4718,-64.4552,205.6448,Cam 2
41988,21.3909,247.5772,-27.8630,190.0762,Cam 2
42784,21.3909,271.2069,-30.3708,205.6663,Cam 2
42968,21.3909,211.1081,-46.4006,253.7675,Cam 2
43354,21.3909,184.4790,-54.2435,325.0904,Cam 2
43590,21.3909,236.6397,-24.6221,191.1550,Cam 2
43972,21.3909,163.9094,-66.7207,220.1736,Cam 2
44271,21.3909,193.0739,-50.1863,202.2391,Cam 2
44650,21.3909,274.7143,-31.9127,332.5105,Cam 2
44703,21.3909,256.6009,-30.5873,181.7027,Cam 2
44818,21.3909,264.8656,-44.3502,318.5260,Cam 2
45585,21.3909,213.1583,-25.1058,332.4389,Cam 2
45595,21.3091,275.1015,-59.1871,188.3908,Cam 2
45944,21.3909,217.6779,-40.8241,311.8447,Cam 2
46154,21.3909,250.6973,-57.4184,297.6568,Cam 2
46252,21.3909,250.6837,-57.3980,297.1754,Cam 2
46340,21.3909,252.5744,-34.7007,323.9156,Cam 2
46366,21.3909,190.5862,-39.5308,300.5418,Cam 2
46528,21.3909,221.4503,-33.6322,359.6747,Cam 2
46548,21.3909,193.1020,-35.5435,328.0457,Cam 2
46611,21.3909,198.6519,-24.3314,219.7484,Cam 2
46634,21.3909,234.7962,-60.9267,184.8422,Cam 2
46762,21.3909,237.2812,-34.4639,183.5024,Cam 2
46792,21.3909,222.0882,-67.0292,320.3396,Cam 2
46928,21.3909,242.3994,-74.8268,331.4331,Cam 2
46995,21.3909,148.8792,-27.6773,229.7802,Cam 2
47087,21.3909,180.0436,-49.8701,353.2671,Cam 2
47132,21.3909,265.0059,-51.1815,189.5811,Cam 2
47162,21.3909,222.5965,-61.3585,229.1731,Cam 2
47324,21.3909,239.5143,-36.2516,202.5514,Cam 2
47363,21.3909,232.8740,-59.2063,206.4964,Cam 2
47372,21.3909,234.0450,-50.7792,182.6801,Cam 2
47381,21.3909,245.1098,-56.3026,185.1539,Cam 2
47464,21.3500,186.8816,-20.2081,340.6584,Cam 2
47553,21.3909,226.5255,-56.7051,228.5624,Cam 2
47580,21.3909,183.8026,-37.7214,222.0072,Cam 2
47641,21.3909,241.9070,-31.6512,329.2031,Cam 2
47670,21.3500,156.4652,-26.4829,307.0850,Cam 2
47679,21.3909,257.0969,-57.9933,203.3347,Cam 2
47692,21.3909,251.7953,-50.7133,186.0049,Cam 2
47722,21.3909,170.2490,-61.2129,349.1560,Cam 2
47754,21.3909,244.7492,-28.0974,186.8379,Cam 2
47815,21.3909,275.0386,-59.2272,185.6196,Cam 2
47839,21.3909,160.8522,-57.3642,288.0364,Cam 2
47857,21.3909,218.9838,-57.4569,215.7396,Cam 2
47883,21.3909,268.8519,-57.5065,347.6742,Cam 2
48120,21.3909,182.1565,-18.3403,341.0572,Cam 2
48206,21.3909,222.9922,-55.5331,244.0338,Cam 2
48211,21.3909,186.5340,-49.0481,181.3450,Cam 2
48217,21.3909,267.3335,-37.8298,356.9854,Cam 2
48240,21.3909,153.0543,-21.3933,316.2627,Cam 2
48250,21.3909,237.7138,-56.4596,223.2226,Cam 2
48267,21.3909,255.5763,-47.4508,185.2738,Cam 2
48312,21.3909,221.0095,-47.0910,196.8023,Cam 2
48396,21.3909,181.9391,-26.0735,207.5920,Cam 2
48402,21.3500,245.9969,-43.2029,255.7507,Cam 2
48433,21.3909,235.9967,-58.1859,197.8399,Cam 2
48482,21.3909,165.5091,-26.0598,323.0578,Cam 2
48503,21.3909,216.7117,-32.2267,206.3493,Cam 2
48505,21.3500,223.4240,-60.2036,225.8466,Cam 2
48508,21.3909,239.7168,-27.8104,199.3373,Cam 2
48524,21.3909,269.5118,-43.1415,188.8644,Cam 2
48552,21.3909,209.3941,-30.4374,190.1080,Cam 2
48553,21.3909,213.1492,-52.7277,185.8076,Cam 2
48554,21.3909,246.0147,-43.1804,256.0511,Cam 2
48581,21.3909,234.7482,-37.3373,203.7476,Cam 2
48608,21.3500,266.2096,-39.5237,182.3169,Cam 2
48644,21.3909,224.2521,-40.4480,327.4078,Cam 2
48647,21.3909,185.8372,-58.6595,352.3142,Cam 2
48660,21.3909,268.0078,-57.3285,349.9682,Cam 2
48685,21.3909,190.5697,-57.3923,337.2001,Cam 2
48691,21.3909,193.7964,-30.3977,180.0804,Cam 2
48702,21.3909,256.0089,-69.4133,276.2540,Cam 2
48703,21.3909,256.0267,-69.7317,276.5046,Cam 2
48725,21.3909,240.7947,-47.3019,197.6427,Cam 2
48730,21.3909,186.9930,-20.1698,336.3398,Cam 2
48731,21.3909,212.1298,-56.6431,184.7268,Cam 2
48735,21.3091,235.4801,-51.5673,261.3910,Cam 2
48741,21.3909,209.7348,-19.7295,181.5630,Cam 2
48751,21.3909,169.2874,-53.1002,352.3714,Cam 2
48754,21.3909,222.4888,-70.4311,222.3797,Cam 2
48763,21.3909,255.8933,-47.3986,184.8044,Cam 2
48764,21.3909,214.3796,-55.5615,183.4538,Cam 2
48765,21.3909,257.9733,-36.5405,265.4437,Cam 2
48770,21.3909,190.7704,-46.8972,186.0716,Cam 2
48772,21.3909,172.6946,-67.5529,350.5201,Cam 2
48795,21.3909,162.5778,-47.3545,321.0304,Cam 2
48801,21.3909,198.6293,-21.4528,358.9123,Cam 2
48821,21.3500,171.5437,-41.3831,277.8440,Cam 2
48829,21.3909,240.8436,-27.3713,203.9734,Cam 2
48832,21.3091,248.8437,-36.1105,308.7899,Cam 2
48836,21.3909,179.6378,-61.2795,340.9355,Cam 2
48840,21.3909,219.0682,-48.3209,356.5439,Cam 2
48873,21.3909,185.0953,-29.2415,187.9607,Cam 2
48877,21.3091,252.4885,-27.8104,189.1859,Cam 2
48883,21.3909,157.5351,-22.8467,295.8012,Cam 2
48885,21.3909,251.6038,-28.1316,191.0509,Cam 2
48897,21.3091,170.3592,-19.2300,340.7107,Cam 2
48901,21.3909,189.0681,-24.4245,200.5660,Cam 2
48916,21.3909,190.6828,-16.2609,348.7930,Cam 2
48932,21.3909,243.0602,-58.6281,183.4180,Cam 2
48936,21.3909,261.9168,-63.3465,200.1596,Cam 2
48958,21.3909,248.8357,-36.5562,313.9513,Cam 2
48961,21.3909,203.0152,-41.9839,256.5335,Cam 2
48964,21.3909,232.8741,-30.4053,199.6682,Cam 2
48966,21.3500,268.8054,-36.7017,332.8477,Cam 2
48969,21.3500,156.6325,-39.8985,299.5108,Cam 2
48971,21.3500,183.8274,-17.2516,255.5328,Cam 2
48975,21.3909,245.1023,-56.2966,185.1299,Cam 2
48978,21.3909,225.7500,-46.1729,186.9247,Cam 2
48979,21.3909,246.3335,-70.2021,310.0457,Cam 2
48988,21.3909,200.5416,-52.5261,220.6695,Cam 2
48989,21.3909,175.3656,-28.0896,313.4104,Cam 2
48992,21.3909,272.4210,-53.7010,211.8562,Cam 2
49004,21.3909,257.3463,-52.8598,209.8650,Cam 2
49008,21.3909,179.6198,-47.4300,180.9466,Cam 2
49009,21.3909,248.3071,-63.7542,182.8067,Cam 2
49011,21.3909,168.2660,-59.3661,182.2469,Cam 2
49031,21.3091,202.6104,-43.0429,299.0448,Cam 2
49034,21.3909,265.7834,-62.6462,219.4325,Cam 2
49038,21.3909,251.2819,-53.9011,198.8900,Cam 2
49039,21.3909,182.5739,-58.0410,349.2134,Cam 2
49045,21.3909,222.3509,-69.4265,198.4328,Cam 2
49051,21.3091,233.5576,-45.1716,298.9742,Cam 2
49054,21.3909,208.1636,-62.5600,354.6187,Cam 2
49061,21.3091,244.4468,-38.5707,191.1966,Cam 2
49064,21.3909,259.1011,-57.2184,185.7839,Cam 2
49069,21.3909,170.8893,-25.2423,272.3098,Cam 2
49073,21.3091,193.9374,-58.7081,226.5523,Cam 2
49076,21.3500,173.0088,-54.3530,295.4621,Cam 2
49098,21.3909,198.5661,-45.2073,329.1164,Cam 2
49103,21.3909,227.9041,-38.6207,337.7615,Cam 2
49109,21.3909,221.0235,-43.7169,285.5187,Cam 2
49114,21.3909,276.3346,-56.0822,193.8201,Cam 2
49119,21.3500,195.7074,-54.9848,184.5482,Cam 2
49120,21.3909,185.2529,-40.4913,339.6963,Cam 2
49122,21.3909,174.2804,-57.0313,317.5575,Cam 2
49128,21.3091,186.8738,-43.8926,233.0385,Cam 2
49135,21.3909,181.0897,-20.2685,336.9770,Cam 2
49136,21.3500,242.9160,-58.5125,184.3158,Cam 2
49138,21.3909,179.6931,-23.0391,183.3474,Cam 2
49140,21.3500,254.8802,-62.7862,264.9870,Cam 2
49141,21.3500,161.5023,-12.2485,313.5125,Cam 2
49142,21.3091,229.2184,-45.1673,317.1194,Cam 2
49144,21.3909,224.9711,-33.5483,181.4649,Cam 2
49146,21.3500,218.3147,-70.2258,190.1668,Cam 2
49148,21.3909,171.9581,-15.2708,309.8755,Cam 2
49155,21.3500,259.9055,-55.6178,346.4151,Cam 2
49156,21.3909,185.9973,-22.1178,351.9033,Cam 2
49157,21.3500,188.7104,-28.7786,185.2968,Cam 2
49159,21.3500,259.9935,-48.4003,233.9144,Cam 2
12976,21.2318,284.6547,-41.6478,185.7498,Cam 3
13292,21.2318,397.6250,-58.6386,195.0457,Cam 3
13630,21.2318,383.5065,-59.7049,283.8611,Cam 3
13723,21.2318,311.4763,-40.9608,215.8845,Cam 3
13810,21.2318,286.7862,-53.1237,344.8724,Cam 3
13818,21.2318,344.8008,-47.8030,182.2379,Cam 3
13822,21.2318,373.0808,-49.0514,359.7898,Cam 3
13830,21.2318,378.7935,-58.1758,351.2183,Cam 3
13891,21.2318,338.7173,-54.0779,298.3221,Cam 3
13950,21.2318,380.9622,-45.8403,343.4381,Cam 3
13969,21.2318,381.5409,-55.1976,300.1990,Cam 3
13973,21.2318,275.6808,-32.6687,338.9529,Cam 3
13989,21.2318,397.9929,-56.4044,242.0979,Cam 3
13997,21.2318,322.0640,-63.1569,189.1874,Cam 3
14000,21.2318,381.8656,-52.1660,308.7173,Cam 3
14001,21.2318,359.7080,-58.3209,210.2035,Cam 3
14005,21.2318,301.6257,-34.9686,356.9473,Cam 3
14006,21.2318,343.2919,-50.3367,199.6115,Cam 3
14018,21.2318,319.5458,-54.0153,182.9887,Cam 3
14019,21.2318,311.8396,-51.6838,187.0238,Cam 3
14021,21.2318,295.6117,-38.3466,309.4957,Cam 3
14023,21.2318,285.9307,-31.2341,359.5814,Cam 3
14024,21.2318,284.8326,-53.1974,189.7355,Cam 3
14025,21.2318,272.1011,-45.1093,208.5064,Cam 3
14026,21.2318,346.5926,-51.1217,223.2704,Cam 3
14032,21.2318,316.2362,-62.4605,183.0369,Cam 3
14038,21.2318,308.8559,-33.5507,224.1281,Cam 3
14039,21.2318,383.9424,-55.6439,318.3289,Cam 3
14040,21.2318,331.6375,-63.2094,355.7076,Cam 3
12882,21.2727,306.2915,-52.8289,193.0863,Cam 3
13515,21.2727,311.7259,-58.6507,202.9675,Cam 3
13827,21.2727,367.0987,-50.1147,355.9878,Cam 3
13919,21.2727,283.7918,-34.2890,359.6907,Cam 3
13937,21.2727,341.0490,-69.6521,358.2554,Cam 3
13993,21.2727,301.4479,-42.8229,221.3462,Cam 3
14012,21.2727,369.5181,-65.9085,348.4034,Cam 3
14014,21.2727,311.2132,-75.5699,209.6915,Cam 3
14022,21.2727,346.8283,-52.3002,241.5954,Cam 3
14030,21.2727,276.3609,-42.6964,191.5921,Cam 3
5486,21.3955,342.2567,-63.1555,327.9571,Cam 3
7635,21.3955,282.3741,-66.9730,357.5997,Cam 3
7853,21.3955,272.6545,-58.8892,291.8489,Cam 3
8225,21.3955,321.5273,-57.8208,203.6189,Cam 3
8689,21.3955,282.0437,-42.1426,314.7180,Cam 3
8970,21.3955,284.5830,-62.6126,331.0687,Cam 3
9610,21.3955,304.7928,-51.1523,199.4382,Cam 3
9727,21.3955,341.8123,-42.1199,218.2721,Cam 3
9855,21.3955,312.5966,-36.6765,183.0004,Cam 3
10052,21.3955,312.0948,-67.6672,324.1640,Cam 3
10340,21.3955,335.0088,-50.5039,355.0602,Cam 3
10368,21.3545,367.3256,-53.8177,336.8756,Cam 3
10820,21.3955,357.8102,-49.1672,220.3150,Cam 3
10821,21.3955,358.5370,-56.2856,355.3349,Cam 3
10833,21.3955,347.6161,-57.5885,188.0786,Cam 3
10899,21.3955,297.3854,-69.2935,183.5970,Cam 3
10933,21.3955,272.0086,-48.5799,187.0562,Cam 3
11081,21.3955,315.4410,-40.3176,246.6192,Cam 3
11183,21.3955,362.4659,-62.8689,182.3480,Cam 3
11251,21.3955,299.8241,-47.4848,191.7522,Cam 3
11814,21.3955,345.9809,-42.6005,186.8492,Cam 3
12066,21.3955,271.9654,-51.9912,221.8717,Cam 3
12114,21.3955,291.0275,-44.0800,353.9483,Cam 3
12163,21.3955,350.4154,-47.4062,185.1890,Cam 3
12260,21.3955,304.6009,-58.5443,201.0019,Cam 3
12345,21.3955,360.5483,-62.8670,181.6555,Cam 3
12348,21.3955,299.8241,-54.9546,184.8026,Cam 3
12578,21.3955,383.5598,-54.0773,318.8607,Cam 3
12608,21.3955,360.7153,-60.3592,188.6208,Cam 3
12687,21.3955,271.3801,-28.2195,220.3344,Cam 3
12784,21.3955,309.0092,-49.7287,201.3887,Cam 3
12791,21.3955,355.3575,-61.4845,212.4367,Cam 3
12876,21.3955,317.2063,-2.4730,212.0388,Cam 3
12903,21.3955,381.6002,-54.6355,290.3694,Cam 3
12906,21.3955,349.8572,-49.1036,259.2483,Cam 3
12994,21.3955,339.6336,-38.4621,185.7135,Cam 3
13008,21.3955,314.6369,-46.8963,185.3415,Cam 3
13137,21.3955,348.9562,-53.9735,240.0358,Cam 3
13202,21.3136,292.2562,-31.5596,332.8951,Cam 3
13283,21.3955,341.4237,-69.8283,356.5345,Cam 3
13308,21.3955,307.4603,-39.0608,233.5720,Cam 3
13341,21.3545,271.2788,-18.9236,311.7401,Cam 3
13344,21.3955,392.8614,-66.0280,326.8967,Cam 3
13365,21.3545,378.9785,-58.1862,354.1049,Cam 3
13398,21.3955,342.6786,-42.8138,187.9106,Cam 3
13425,21.3955,377.7005,-71.1602,351.6593,Cam 3
13436,21.3955,271.7898,-38.6725,244.6250,Cam 3
13438,21.3136,378.1908,-64.2978,181.1037,Cam 3
13483,21.3545,286.3077,-54.4367,203.6316,Cam 3
13493,21.3955,343.6583,-35.2327,355.1387,Cam 3
13547,21.3545,281.1488,-56.9227,202.0263,Cam 3
13549,21.3955,370.7805,-68.9117,181.5981,Cam 3
13560,21.3955,359.4660,-65.0315,359.3579,Cam 3
13578,21.3545,294.7174,-53.6159,189.4537,Cam 3
13593,21.3955,387.7068,-60.7339,214.6068,Cam 3
13612,21.3955,351.8674,-53.6478,193.3702,Cam 3
13628,21.3955,345.1158,-54.1535,221.1822,Cam 3
13684,21.3955,375.1781,-57.1227,358.0258,Cam 3
13685,21.3955,279.0518,-53.8268,188.6187,Cam 3
13689,21.3545,330.9080,-54.1574,358.9325,Cam 3
13728,21.3955,328.5236,-66.8961,336.1623,Cam 3
13737,21.3955,332.6970,-41.0184,263.3375,Cam 3
13750,21.3955,341.9558,-46.0027,235.2170,Cam 3
13783,21.3136,345.6204,-40.1958,214.2129,Cam 3
13789,21.3136,276.9275,-35.4391,186.7899,Cam 3
13831,21.3955,352.6854,-42.5359,348.0432,Cam 3
13833,21.3955,296.2035,-56.0208,190.5082,Cam 3
13834,21.3955,389.1772,-55.3386,357.4353,Cam 3
13852,21.3955,391.6986,-66.2524,293.8530,Cam 3
13856,21.3955,329.9241,-44.7642,182.5213,Cam 3
13858,21.3136,390.7965,-54.9207,358.4670,Cam 3
13859,21.3955,280.7638,-49.3019,189.5677,Cam 3
13881,21.3545,286.9161,-56.8120,192.8819,Cam 3
13882,21.3136,337.2965,-55.2258,349.0308,Cam 3
13895,21.3136,353.2310,-66.2017,186.4066,Cam 3
13911,21.3955,360.8854,-46.7797,344.9004,Cam 3
13914,21.3545,370.2942,-62.3026,188.4614,Cam 3
13915,21.3955,380.8533,-62.0395,186.8484,Cam 3
13916,21.3955,340.8481,-54.3462,202.4500,Cam 3
13917,21.3955,368.5680,-62.5880,194.3732,Cam 3
13927,21.3955,325.4188,-47.6801,184.5856,Cam 3
13934,21.3136,374.8326,-63.6596,358.3405,Cam 3
13938,21.3136,359.5448,-42.1016,357.0077,Cam 3
13946,21.3545,366.9754,-50.0843,357.2025,Cam 3
13951,21.3136,397.1522,-53.9458,306.6892,Cam 3
13953,21.3545,387.0766,-48.5032,335.2165,Cam 3
13963,21.3955,293.9729,-53.4859,195.0367,Cam 3
13964,21.3136,278.5105,-31.1830,340.7514,Cam 3
13966,21.3955,341.8105,-56.7344,215.1131,Cam 3
13968,21.3545,335.9806,-61.7281,201.8856,Cam 3
13972,21.3955,322.9286,-40.7901,197.5534,Cam 3
13974,21.3955,330.8114,-63.9297,192.6351,Cam 3
13975,21.3136,302.0324,-52.0905,182.7624,Cam 3
13985,21.3545,361.0900,-36.9635,223.5089,Cam 3
13996,21.3955,375.3343,-49.1353,180.3396,Cam 3
13998,21.3955,338.2989,-55.7284,353.3400,Cam 3
14008,21.3136,308.0628,-32.8741,186.9620,Cam 3
14009,21.3136,374.9778,-63.6148,357.8965,Cam 3
14020,21.3955,304.8141,-40.0181,190.5318,Cam 3
14027,21.3955,345.6907,-68.3056,183.8888,Cam 3
14028,21.3955,350.6986,-38.5380,350.3345,Cam 3
14029,21.3955,363.4061,-56.7593,358.9771,Cam 3
14031,21.3545,327.0673,-34.2186,344.4615,Cam 3
14033,21.3136,397.6487,-55.6892,227.2128,Cam 3
14034,21.3955,393.5311,-63.0411,190.7889,Cam 3
14035,21.3136,297.9784,-42.7543,323.8994,Cam 3
14036,21.3136,306.7630,-43.0165,342.0683,Cam 3
14037,21.3545,277.3494,-53.4892,359.5009,Cam 3
14041,21.3136,377.5687,-67.1281,356.4885,Cam 3
33901,21.3500,108.7638,38.8063,343.6347,Cam 1
33902,21.3500,149.5423,7.4302,312.8149,Cam 1
48499,21.2682,161.3186,-11.7573,308.7318,Cam 2
49007,21.2682,183.8828,-17.3100,245.4989,Cam 2
49094,21.2682,222.2907,-36.0652,312.4495,Cam 2
49112,21.2682,238.2285,-60.7484,189.7190,Cam 2
49126,21.2682,259.8686,-48.0689,223.2754,Cam 2
49163,21.2682,175.9350,-27.2531,299.3765,Cam 2
49164,21.2682,235.5851,-57.8369,182.0239,Cam 2
49167,21.2682,218.9626,-38.0361,340.0945,Cam 2
49169,21.2682,245.0956,-39.5561,347.3936,Cam 2
49170,21.2682,258.9753,-58.9516,279.5118,Cam 2
49171,21.2682,176.8910,-42.6603,0.0000,Cam 2
49173,21.2682,185.2197,-44.0629,272.0326,Cam 2
49175,21.2682,176.2372,-65.0390,215.0877,Cam 2
49176,21.2682,228.5680,-62.8282,346.5403,Cam 2
49179,21.2682,264.6018,-56.3517,187.5344,Cam 2
49181,21.2682,193.3454,-58.9837,313.8706,Cam 2
49182,21.2682,173.6509,-42.4899,356.5759,Cam 2
49183,21.2682,271.3970,-43.9408,180.0217,Cam 2
49184,21.2682,276.3131,-46.5402,340.2965,Cam 2
49185,21.2682,162.5848,-41.0004,345.6399,Cam 2
49186,21.2682,187.7359,-27.9983,195.3810,Cam 2
49187,21.2682,179.9667,-48.4195,182.8723,Cam 2
49188,21.2682,232.0618,-26.3061,187.6184,Cam 2
49189,21.2682,177.3286,-44.1041,343.8563,Cam 2
45612,21.3909,257.8424,-65.8155,203.5775,Cam 2
47671,21.3909,210.1035,-19.4492,354.9381,Cam 2
48338,21.3909,249.7125,-44.1320,202.8424,Cam 2
48816,21.3091,170.8550,-36.2967,180.0313,Cam 2
48850,21.3909,185.7790,-22.1938,340.4403,Cam 2
48854,21.3091,178.7878,-23.0726,188.9156,Cam 2
48940,21.3500,204.2163,-58.5095,184.2262,Cam 2
48960,21.3909,208.6326,-38.7125,306.7329,Cam 2
49006,21.3091,162.7293,-26.9037,198.8598,Cam 2
49033,21.3909,159.4215,-32.6976,343.7537,Cam 2
49043,21.3909,272.0734,-40.7473,200.8233,Cam 2
49049,21.3909,204.8203,-58.3935,186.1348,Cam 2
49074,21.3500,227.1198,-60.6347,244.8470,Cam 2
49090,21.3909,185.1009,-51.0078,355.2400,Cam 2
49101,21.3091,208.6837,-38.8571,297.3582,Cam 2
49165,21.3909,201.9064,-28.8586,339.0561,Cam 2
49166,21.3091,182.3914,-20.4094,354.1969,Cam 2
49168,21.3091,247.4951,-35.7605,315.8724,Cam 2
49172,21.3909,186.1999,-55.0429,327.4278,Cam 2
49174,21.3909,242.9970,-58.4499,355.7463,Cam 2
49177,21.3091,168.4721,-22.0122,319.8348,Cam 2
49178,21.3091,188.7536,-60.4503,329.6193,Cam 2
49180,21.3500,200.3408,-35.9404,228.6387,Cam 2
49190,21.3091,188.8049,-57.1301,354.5433,Cam 2
12759,21.2727,393.9226,-72.0286,301.7139,Cam 3
13379,21.2727,320.7332,-54.0473,188.4001,Cam 3
13936,21.2727,276.7280,-60.8103,185.2693,Cam 3
13944,21.2727,346.6815,-51.0420,216.9809,Cam 3
13979,21.2727,375.0135,-57.1195,358.1373,Cam 3
14013,21.2727,306.7338,-43.0636,337.0014,Cam 3
14043,21.2727,287.8784,-31.8950,321.0189,Cam 3
14044,21.2727,273.3388,-45.5236,332.2678,Cam 3
14046,21.2727,338.4161,-55.8190,348.8913,Cam 3
14050,21.2727,378.3734,-57.8623,357.5471,Cam 3
14053,21.2727,277.2032,-35.2514,358.0785,Cam 3
14055,21.2727,345.7590,-40.1410,240.4094,Cam 3
14061,21.2727,335.9969,-47.1299,274.4380,Cam 3
14063,21.2727,359.7219,-58.2153,198.3293,Cam 3
14065,21.2727,397.7709,-55.3676,191.7193,Cam 3
14073,21.2727,290.9486,-53.1930,250.0159,Cam 3
12614,21.3955,326.1832,-55.4982,195.8429,Cam 3
13184,21.3955,374.4147,-49.2126,256.8171,Cam 3
13756,21.3545,381.8560,-51.9983,326.6739,Cam 3
13887,21.3136,379.4502,-58.3069,349.9111,Cam 3
13890,21.3136,396.7676,-56.9948,255.0643,Cam 3
13907,21.3545,311.8814,-51.4516,195.5854,Cam 3
13922,21.3545,301.5033,-34.5585,188.2313,Cam 3
13924,21.3955,343.4424,-50.2831,190.9245,Cam 3
13949,21.3136,310.1584,-63.3245,184.4482,Cam 3
13967,21.3955,311.8909,-40.7975,216.4434,Cam 3
13986,21.3136,343.2288,-58.3746,185.8382,Cam 3
13987,21.3955,377.6955,-64.0647,358.9646,Cam 3
14004,21.3955,286.1588,-53.1748,347.7369,Cam 3
14042,21.3955,344.9333,-47.8514,190.8784,Cam 3
14045,21.3955,336.2796,-61.7487,206.7959,Cam 3
14047,21.3955,323.1695,-63.4970,196.6499,Cam 3
14048,21.3136,296.0147,-38.1158,305.4842,Cam 3
14049,21.3955,377.4161,-55.4004,347.2385,Cam 3
14051,21.3545,286.8546,-49.9204,356.0635,Cam 3
14052,21.3955,302.7335,-52.1689,356.8861,Cam 3
14054,21.3955,329.4603,-57.0310,184.2753,Cam 3
14056,21.3955,383.4808,-59.2833,285.2189,Cam 3
14057,21.3955,351.1731,-65.6105,353.4845,Cam 3
14058,21.3136,326.1228,-49.7305,351.3809,Cam 3
14059,21.3955,373.7951,-49.6590,180.7414,Cam 3
