track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
8504,40.6864,257.8857,-46.1507,320.4279,Cam 2
9020,40.6864,237.8706,-68.2580,202.1712,Cam 2
8759,40.7636,248.1356,-65.3088,187.7024,Cam 2
9023,40.7636,183.7177,-63.2749,194.3951,Cam 2
5342,40.9955,222.5269,-57.0117,198.3377,Cam 2
6427,40.9955,213.1645,-38.2351,220.2953,Cam 2
6549,40.9182,202.5103,-42.0644,180.1878,Cam 2
6849,40.9955,207.0095,-52.3282,236.4870,Cam 2
7114,40.9955,257.1037,-60.1956,243.0739,Cam 2
7172,40.9955,182.8897,-37.9970,359.8155,Cam 2
7380,40.9955,214.9872,-51.1123,190.8168,Cam 2
7441,40.9955,170.1642,-35.5712,253.5142,Cam 2
7659,40.9955,249.3705,-71.7177,196.1854,Cam 2
7667,40.9955,199.3374,-45.2529,236.6678,Cam 2
7744,40.9955,177.0295,-32.4183,237.5732,Cam 2
7883,40.9955,198.3460,-34.2432,206.2503,Cam 2
7889,40.9955,215.2502,-58.3504,242.5650,Cam 2
7980,40.9955,231.6101,-42.4445,250.6560,Cam 2
8014,40.9955,170.6836,-56.6633,320.5207,Cam 2
8024,40.9955,273.8059,-55.5993,299.9082,Cam 2
8075,40.9955,185.4012,-70.6174,349.4654,Cam 2
8111,40.9182,227.6041,-68.0718,198.9932,Cam 2
8112,40.9955,269.3444,-70.5887,358.0191,Cam 2
8204,40.9182,177.8902,-55.9728,354.6789,Cam 2
8285,40.9955,228.1911,-64.0758,238.6153,Cam 2
8300,40.9955,177.2708,-40.9130,355.4329,Cam 2
8365,40.9955,216.5436,-55.7010,200.9483,Cam 2
8395,40.9955,168.2039,-60.5366,326.5522,Cam 2
8414,40.9955,226.0395,-60.1954,220.5016,Cam 2
8420,40.9955,194.6520,-40.4326,233.1097,Cam 2
8427,40.9955,167.1944,-32.0745,318.4595,Cam 2
8472,40.9955,171.1982,-17.5154,326.0137,Cam 2
8502,40.9955,229.6684,-39.6970,236.0322,Cam 2
8523,40.9955,229.1513,-54.8225,200.2637,Cam 2
8525,40.9955,182.5790,-61.2682,182.7379,Cam 2
8546,40.9955,230.8037,-58.2224,226.7955,Cam 2
8559,40.9955,185.0872,-27.8256,252.4141,Cam 2
8567,40.9955,237.2334,-42.9435,209.9422,Cam 2
8571,40.9955,176.1651,-30.3025,236.8664,Cam 2
8572,40.9955,187.7513,-41.7113,243.9787,Cam 2
8639,40.8409,261.7520,-52.0155,214.3243,Cam 2
8684,40.9955,222.6161,-42.2722,244.7996,Cam 2
8714,40.9955,177.8830,-57.9432,201.1340,Cam 2
8762,40.9955,165.1424,-37.4124,351.4544,Cam 2
8806,40.9955,221.4507,-63.5615,215.2548,Cam 2
8816,40.9955,174.6222,-16.9108,320.3650,Cam 2
8818,40.9955,169.1035,-49.1498,313.6022,Cam 2
8839,40.9955,248.2074,-55.8003,217.4189,Cam 2
8840,40.9182,247.4582,-56.1858,217.6525,Cam 2
8841,40.9955,248.8141,-61.5075,225.1686,Cam 2
8851,40.9955,258.8088,-55.9716,249.0459,Cam 2
8856,40.9955,185.3008,-55.0551,323.0085,Cam 2
8857,40.9955,249.3368,-71.7113,196.1126,Cam 2
8871,40.9955,161.7030,-17.7575,290.9285,Cam 2
8883,40.9955,215.7454,-63.3852,188.7632,Cam 2
8891,40.9955,161.0816,-46.5116,205.4572,Cam 2
8928,40.9955,180.5277,-47.9812,334.3995,Cam 2
8935,40.9182,167.6223,-9.2769,339.0023,Cam 2
8942,40.9955,175.0387,-45.4122,349.1388,Cam 2
8953,40.9955,181.1139,-26.7585,287.5447,Cam 2
8955,40.9955,165.7086,-50.7770,326.0755,Cam 2
8957,40.9955,187.3581,-50.2171,213.8807,Cam 2
8960,40.9955,238.0523,-47.3601,217.9309,Cam 2
8964,40.9955,183.4126,-27.3248,273.0456,Cam 2
8965,40.9182,185.0625,-27.7588,252.5817,Cam 2
8976,40.9182,183.2033,-21.6888,280.1337,Cam 2
8978,40.9955,259.8584,-60.3383,197.8309,Cam 2
8980,40.9182,258.9705,-53.8206,215.2711,Cam 2
8986,40.8409,252.4565,-51.9020,265.2472,Cam 2
8988,40.9182,195.9182,-42.8662,345.1639,Cam 2
9001,40.9182,190.3358,-63.1402,358.0416,Cam 2
9002,40.9182,182.7715,-43.4949,193.1075,Cam 2
9010,40.9955,222.3785,-57.0600,195.7988,Cam 2
9012,40.9955,234.4522,-48.9508,197.5656,Cam 2
9029,40.9955,204.1374,-56.8570,206.6580,Cam 2
9035,40.9182,248.0578,-65.3118,186.5006,Cam 2
13546,40.3773,100.7662,94.6995,249.2738,Cam 1
13889,40.3773,98.1186,90.2616,198.8110,Cam 1
13928,40.3773,85.3495,54.2952,316.0766,Cam 1
13929,40.3773,62.6935,83.1085,316.8904,Cam 1
13933,40.3773,55.1053,85.0059,285.6520,Cam 1
13948,40.3773,80.7010,72.9253,291.8445,Cam 1
13788,40.4545,125.9316,106.4853,193.6009,Cam 1
13926,40.4545,108.1727,36.8200,313.4425,Cam 1
13950,40.4545,97.8343,89.9641,187.9442,Cam 1
13951,40.4545,78.3735,101.0097,251.3675,Cam 1
13949,40.5318,151.9783,11.1057,189.0219,Cam 1
13915,40.6864,122.9483,37.2821,334.9200,Cam 1
13730,40.9955,127.0864,23.6171,328.7680,Cam 1
13839,40.9955,90.4174,92.4016,312.0030,Cam 1
13846,40.9955,52.0615,67.6731,291.8641,Cam 1
13905,40.9955,67.4557,62.0085,315.1212,Cam 1
13910,40.9955,103.3538,87.1623,225.8741,Cam 1
13931,40.9955,52.8680,86.9374,238.2293,Cam 1
999,40.3773,303.8264,-55.4502,188.3124,Cam 3
1000,40.4545,356.7110,-54.0898,208.5518,Cam 3
9046,40.3773,274.3451,-59.1882,255.2479,Cam 2
975,40.9955,291.1201,-73.6161,305.1564,Cam 3
988,40.9955,295.9452,-61.8085,356.3833,Cam 3
996,40.9955,285.2907,-67.6845,199.5793,Cam 3
8979,40.3773,165.1315,-24.8203,313.5041,Cam 2
8994,40.3773,172.5512,-58.2651,324.2550,Cam 2
8997,40.3773,251.9586,-50.2553,270.9106,Cam 2
9042,40.3773,221.0540,-53.4184,224.5564,Cam 2
9047,40.3773,162.2592,-22.9264,311.9416,Cam 2
9049,40.3773,185.2137,-50.1536,337.2280,Cam 2
9051,40.3773,238.8802,-62.6546,202.6450,Cam 2
7607,40.4545,204.4384,-49.9221,196.5486,Cam 2
9045,40.4545,151.1578,-4.8864,234.9311,Cam 2
9048,40.5318,221.0013,-62.6607,234.4358,Cam 2
9037,40.6091,247.8458,-55.5174,218.3562,Cam 2
9038,40.6864,183.3166,-54.4853,212.1948,Cam 2
9044,40.6864,184.8971,-19.8777,338.6697,Cam 2
8807,40.9955,176.4552,-51.1244,351.4362,Cam 2
