track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
16439,40.3273,92.0971,51.7572,327.1706,Cam 1
16442,40.3273,105.7078,97.2166,250.5033,Cam 1
16448,40.3273,112.7717,113.6249,233.5428,Cam 1
16456,40.3273,124.7829,35.1809,246.3288,Cam 1
16473,40.3273,93.9169,51.3869,310.6686,Cam 1
16474,40.3273,83.7735,93.4394,295.4083,Cam 1
16480,40.3273,92.2842,111.4570,185.5657,Cam 1
16481,40.3273,60.4949,58.2863,326.9713,Cam 1
16085,40.4045,108.6507,40.9004,330.0311,Cam 1
16098,40.4045,123.1580,36.0637,326.0003,Cam 1
16171,40.4045,102.9865,105.9198,255.2982,Cam 1
16478,40.4045,116.0523,123.3355,329.5827,Cam 1
16479,40.4045,116.1190,123.3248,327.2754,Cam 1
16482,40.4045,85.1946,68.6838,273.2086,Cam 1
15556,40.4818,64.5658,69.2195,302.1408,Cam 1
16068,40.4818,116.5112,100.9351,208.7808,Cam 1
16417,40.4818,119.8419,36.9565,275.3466,Cam 1
16475,40.4818,111.2667,115.9705,238.4154,Cam 1
16483,40.4818,79.2103,76.1973,285.5342,Cam 1
16062,40.5591,98.5606,105.0134,243.6453,Cam 1
16430,40.5591,90.5044,123.7679,300.1863,Cam 1
16432,40.5591,106.7723,94.2159,234.3378,Cam 1
16364,40.6364,62.8126,100.9987,261.7114,Cam 1
16451,40.6364,100.3639,90.4783,324.2882,Cam 1
16476,40.6364,74.8883,62.6491,319.7448,Cam 1
14854,40.7136,69.3562,106.4204,276.4301,Cam 1
16337,40.7136,114.1334,36.1598,339.9202,Cam 1
16046,40.7909,109.3443,37.8022,338.0305,Cam 1
16378,40.7909,84.1025,45.2580,328.2831,Cam 1
4967,41.0227,125.9697,106.9752,182.2496,Cam 1
7510,41.0227,52.2754,77.0383,255.9802,Cam 1
12602,41.0227,50.6495,78.2900,187.4797,Cam 1
12725,41.0227,70.6259,105.2428,310.2557,Cam 1
12864,41.0227,71.4791,55.4280,320.4922,Cam 1
14118,41.0227,82.9794,110.0394,304.1561,Cam 1
14121,41.0227,115.5718,107.6052,258.7153,Cam 1
14274,41.0227,65.4496,87.2186,305.9951,Cam 1
14499,41.0227,84.0425,66.2203,306.7218,Cam 1
14678,41.0227,83.5500,47.2968,321.6788,Cam 1
14858,41.0227,70.9667,73.2402,323.0571,Cam 1
14886,41.0227,51.1619,73.0663,256.1649,Cam 1
14946,41.0227,71.0571,64.2638,313.0108,Cam 1
15003,41.0227,118.6969,80.6633,242.8060,Cam 1
15020,41.0227,57.3966,65.7074,314.0609,Cam 1
15025,41.0227,120.0758,92.3421,236.5854,Cam 1
15034,41.0227,67.0614,64.8266,313.6829,Cam 1
15122,41.0227,58.8094,83.8082,293.2432,Cam 1
15282,41.0227,110.0096,119.9659,270.2000,Cam 1
15289,41.0227,72.7384,116.9077,270.9607,Cam 1
15298,41.0227,78.7677,90.8950,273.2382,Cam 1
15314,41.0227,87.8159,75.7560,291.9768,Cam 1
15463,41.0227,88.6592,85.3319,261.6981,Cam 1
15543,41.0227,97.4828,91.8508,257.3959,Cam 1
15550,41.0227,66.2180,106.0958,284.6602,Cam 1
15558,41.0227,102.5376,83.8809,256.2997,Cam 1
15567,41.0227,96.2931,78.9051,257.9242,Cam 1
15598,41.0227,82.6713,119.4586,311.8129,Cam 1
15616,41.0227,101.8649,97.7953,252.2639,Cam 1
15625,41.0227,75.8234,122.8595,302.9250,Cam 1
15680,40.8682,84.8366,108.4287,215.1511,Cam 1
15800,41.0227,86.1325,63.9239,310.2334,Cam 1
15852,41.0227,68.7410,89.3657,287.3671,Cam 1
15871,41.0227,69.2841,101.6962,271.1257,Cam 1
15885,41.0227,89.0616,96.0598,213.0665,Cam 1
15891,41.0227,108.8738,50.3913,326.7306,Cam 1
15907,41.0227,98.2858,111.6082,242.5242,Cam 1
15921,41.0227,63.7515,97.4999,296.4470,Cam 1
15928,41.0227,95.7601,99.5394,243.7040,Cam 1
15929,41.0227,118.2221,114.7449,199.9915,Cam 1
16042,41.0227,119.2097,100.7163,221.8736,Cam 1
16076,41.0227,105.9443,110.6633,246.0861,Cam 1
16114,41.0227,53.1130,86.1019,282.2761,Cam 1
16120,41.0227,96.7979,48.0897,317.4072,Cam 1
16142,41.0227,80.6368,64.7940,299.7527,Cam 1
16145,41.0227,92.1776,81.1160,215.0625,Cam 1
16187,41.0227,85.2685,58.2719,306.3530,Cam 1
16191,40.8682,90.8649,110.7124,327.3479,Cam 1
16208,41.0227,101.0416,95.3935,259.4101,Cam 1
16227,41.0227,82.9896,123.3139,292.2576,Cam 1
16230,41.0227,72.4295,89.2147,325.1457,Cam 1
16235,41.0227,85.4143,52.0270,314.6219,Cam 1
16239,41.0227,74.6843,78.3888,289.3506,Cam 1
16261,41.0227,74.7232,58.1821,310.3980,Cam 1
16273,41.0227,92.4721,92.7682,248.2576,Cam 1
16274,41.0227,89.9835,68.1354,258.0138,Cam 1
16281,41.0227,76.0153,51.8759,319.9289,Cam 1
16282,41.0227,116.7705,45.1656,325.2004,Cam 1
16291,41.0227,65.6132,108.2469,284.4345,Cam 1
16304,41.0227,101.6287,69.5313,250.2434,Cam 1
16318,41.0227,109.8814,69.1459,240.9135,Cam 1
16329,41.0227,96.4211,88.0820,255.5926,Cam 1
16339,41.0227,123.6364,36.7443,320.7841,Cam 1
16341,41.0227,91.1450,131.8710,317.8998,Cam 1
16360,41.0227,96.4255,88.1725,255.6874,Cam 1
16362,41.0227,77.7682,54.9325,314.1812,Cam 1
16365,41.0227,97.4508,43.8771,320.5398,Cam 1
16382,40.9455,107.2360,112.1721,280.6941,Cam 1
16394,41.0227,95.0160,117.6036,296.5651,Cam 1
16399,40.9455,104.5957,104.4171,239.2385,Cam 1
16403,41.0227,73.4876,101.4233,306.7905,Cam 1
16406,41.0227,150.5254,14.4105,332.2860,Cam 1
16413,41.0227,97.7237,56.8931,298.3211,Cam 1
16421,41.0227,82.6424,99.1487,286.0960,Cam 1
16441,41.0227,100.6208,58.1863,290.5947,Cam 1
16464,41.0227,86.2043,94.0163,214.2138,Cam 1
16465,41.0227,91.7039,112.8899,296.8643,Cam 1
16477,41.0227,73.8664,64.9619,302.3547,Cam 1
602,40.3273,303.2383,-63.4051,232.4127,Cam 3
607,40.3273,297.2327,-58.5506,220.8301,Cam 3
610,40.7136,279.9765,-52.3846,250.3572,Cam 3
478,40.7909,286.7183,-55.4077,208.1222,Cam 3
564,40.7909,302.2776,-60.3627,196.9748,Cam 3
2,41.0227,356.3739,-49.2433,277.3609,Cam 3
7726,41.0227,267.8754,-57.2796,238.1024,Cam 2
575,41.0227,291.8378,-53.9814,345.3337,Cam 3
589,41.0227,296.9531,-63.3618,207.5565,Cam 3
599,41.0227,338.7294,-64.4364,307.9504,Cam 3
601,41.0227,280.3802,-54.4374,254.7372,Cam 3
603,41.0227,313.7058,-60.1079,342.6147,Cam 3
611,40.8682,269.7785,-49.5100,234.3821,Cam 3
7681,40.3273,178.0218,-40.9264,358.3041,Cam 2
7941,40.3273,255.8442,-64.4465,180.9967,Cam 2
7976,40.3273,258.8966,-62.4709,230.5413,Cam 2
7992,40.3273,165.3413,-35.0071,325.1241,Cam 2
8017,40.3273,162.4608,-20.7919,288.0273,Cam 2
8018,40.3273,176.9853,-35.7708,353.6469,Cam 2
8058,40.3273,186.4243,-45.5803,304.2378,Cam 2
8081,40.3273,194.9382,-38.3885,186.6413,Cam 2
8082,40.3273,223.1893,-59.1888,239.0910,Cam 2
8084,40.3273,245.2147,-57.1769,242.7976,Cam 2
8085,40.3273,232.4821,-39.6739,314.7475,Cam 2
8087,40.3273,248.9898,-58.2714,202.2253,Cam 2
8088,40.3273,199.6281,-42.0668,268.8737,Cam 2
8091,40.3273,167.7427,-60.7287,323.7468,Cam 2
7623,40.4045,246.3091,-61.9876,198.9494,Cam 2
8083,40.4045,165.4959,-44.1513,322.4701,Cam 2
8090,40.4045,170.6364,-38.0027,281.6631,Cam 2
7797,40.4818,240.4628,-53.8311,236.0075,Cam 2
8029,40.4818,167.1746,-32.2475,187.0210,Cam 2
8080,40.4818,249.3905,-50.0472,235.2832,Cam 2
7995,40.5591,223.3095,-59.2095,223.7320,Cam 2
8035,40.5591,235.1344,-56.8020,182.2373,Cam 2
8042,40.5591,222.2028,-41.8356,196.4686,Cam 2
8062,40.5591,254.1444,-59.1866,248.1799,Cam 2
8064,40.5591,185.6885,-42.7127,294.2114,Cam 2
7857,40.6364,245.6454,-57.2415,251.9251,Cam 2
8060,40.6364,240.7884,-53.2685,232.0911,Cam 2
8036,40.7136,221.3653,-53.5636,205.2080,Cam 2
8063,40.7136,186.2957,-34.6537,237.0986,Cam 2
8089,40.7136,188.0113,-40.1457,200.7544,Cam 2
8003,40.7909,167.7078,-50.5307,331.0890,Cam 2
8048,40.7909,179.9520,-36.1631,241.5453,Cam 2
4702,41.0227,217.8073,-49.8221,197.0012,Cam 2
6000,41.0227,203.3992,-56.3216,228.4782,Cam 2
6346,41.0227,202.9904,-49.1139,277.8537,Cam 2
6559,41.0227,239.5426,-61.3529,227.6793,Cam 2
6625,41.0227,203.4655,-43.8699,198.1603,Cam 2
6649,40.9455,238.4986,-58.4502,235.0042,Cam 2
6761,40.8682,222.0342,-50.4211,215.4242,Cam 2
6874,41.0227,227.6635,-44.9783,265.8323,Cam 2
6918,41.0227,216.5892,-48.0391,224.4446,Cam 2
6919,41.0227,212.3851,-41.6759,249.7650,Cam 2
6979,41.0227,193.0291,-34.3205,209.9658,Cam 2
7044,41.0227,193.6374,-49.3658,330.5587,Cam 2
7212,41.0227,229.0798,-57.9313,195.6175,Cam 2
7247,41.0227,192.6445,-31.7436,209.2124,Cam 2
7279,41.0227,179.0121,-29.2944,242.4945,Cam 2
7282,41.0227,226.2402,-63.1315,189.8821,Cam 2
7294,41.0227,217.0483,-41.3653,216.4597,Cam 2
7315,40.9455,239.5157,-54.1063,216.6441,Cam 2
7330,41.0227,247.6973,-52.6149,252.7789,Cam 2
7426,41.0227,178.5456,-46.1684,344.8511,Cam 2
7483,41.0227,256.9178,-49.2336,293.7690,Cam 2
7489,41.0227,228.9432,-57.9244,195.4564,Cam 2
7538,41.0227,168.1596,-21.4452,236.2602,Cam 2
7540,41.0227,202.5253,-49.7945,189.8242,Cam 2
7575,41.0227,180.2019,-54.3809,180.9423,Cam 2
7592,41.0227,265.8527,-60.8052,244.7226,Cam 2
7651,41.0227,185.0867,-40.9541,299.2413,Cam 2
7659,40.9455,159.0439,-20.5173,289.8209,Cam 2
