track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
16463,19.9909,397.8261,-69.2126,345.7751,Cam 3
16464,19.9909,290.2888,-37.8498,237.3458,Cam 3
16465,19.9909,348.2560,-46.8763,273.1878,Cam 3
16466,19.9909,365.0583,-62.5052,258.1982,Cam 3
16467,19.9909,290.8440,-37.4805,224.9671,Cam 3
16468,19.9909,279.3114,-31.2437,355.5662,Cam 3
16469,19.9909,294.8977,-50.8906,234.5866,Cam 3
16470,19.9909,319.2289,-49.6935,342.1669,Cam 3
16471,19.9909,318.4432,-2.0248,210.1047,Cam 3
16472,19.9909,345.5942,-48.0117,356.5730,Cam 3
16473,19.9909,342.9066,-48.5631,346.4735,Cam 3
16474,19.9909,286.5654,-39.3274,282.6371,Cam 3
16475,19.9909,379.9074,-60.6683,260.3339,Cam 3
16476,19.9909,391.6150,-57.5581,208.4233,Cam 3
16477,19.9909,393.4618,-55.4525,202.8731,Cam 3
16478,19.9909,374.9012,-56.3747,344.8671,Cam 3
16479,19.9909,284.9127,-44.0661,183.7521,Cam 3
34405,20.0000,118.4966,36.6267,307.8558,Cam 1
34468,20.0000,46.1246,66.4611,330.0079,Cam 1
34470,20.0000,128.6260,30.7275,323.8035,Cam 1
34471,20.0000,67.7888,100.0823,301.6495,Cam 1
34486,20.0000,122.7055,31.6031,226.6469,Cam 1
34487,20.0000,75.1397,51.4297,327.4218,Cam 1
34488,20.0000,94.2914,40.8308,327.3522,Cam 1
33918,20.0409,127.8610,25.4794,323.2708,Cam 1
34432,20.0409,111.3870,35.7081,291.8181,Cam 1
34475,20.0409,116.7671,27.0803,330.2774,Cam 1
34484,20.0409,117.8020,31.2656,335.8515,Cam 1
34367,20.0818,129.9384,24.5193,329.8951,Cam 1
34485,20.0818,143.7143,13.9025,332.4281,Cam 1
34299,20.1227,150.2252,21.7603,321.7964,Cam 1
34403,20.1636,95.3362,47.4026,325.4253,Cam 1
34474,20.1636,145.3141,27.0397,340.8755,Cam 1
30148,20.3273,68.3765,112.5028,213.1713,Cam 1
31578,20.3273,87.6198,98.4143,231.8057,Cam 1
33814,20.3273,140.6223,24.9200,359.5775,Cam 1
33940,20.2864,144.3740,26.2387,319.9049,Cam 1
34221,20.3273,137.9575,22.5095,321.2620,Cam 1
34265,20.3273,127.7394,29.3652,345.9716,Cam 1
34284,20.3273,131.9488,37.4760,349.7578,Cam 1
34298,20.3273,137.7518,25.0062,355.7383,Cam 1
34316,20.3273,142.5085,28.0047,344.4421,Cam 1
34323,20.3273,101.9494,38.1970,297.0725,Cam 1
34328,20.3273,75.4095,125.6212,196.2304,Cam 1
34335,20.3273,144.1466,21.9979,333.5284,Cam 1
34354,20.3273,120.4964,34.7355,300.7729,Cam 1
34365,20.3273,138.9691,16.0547,180.5969,Cam 1
34387,20.3273,115.2914,39.6182,346.6053,Cam 1
34412,20.3273,81.4768,90.3362,231.7385,Cam 1
34421,20.2455,75.2034,69.0794,279.0622,Cam 1
34445,20.3273,132.1559,37.4596,350.1460,Cam 1
34447,20.3273,81.7163,52.5775,333.9109,Cam 1
34451,20.3273,61.8531,92.0001,253.1291,Cam 1
34461,20.2864,125.3161,29.9332,340.6109,Cam 1
34462,20.3273,131.1902,28.5300,345.1774,Cam 1
34473,20.3273,153.8718,18.8951,306.4564,Cam 1
34480,20.3273,107.0896,43.8726,344.2097,Cam 1
34482,20.3273,91.3975,44.9823,304.9731,Cam 1
34483,20.3273,119.6750,23.0830,328.8659,Cam 1
43167,20.0000,167.0189,-53.0911,260.7308,Cam 2
46153,20.0000,220.8430,-67.5737,346.4477,Cam 2
46585,20.0000,277.0641,-54.8725,265.5767,Cam 2
46725,20.0000,174.7150,-21.0882,304.0038,Cam 2
46731,20.0000,190.8513,-52.3289,200.4197,Cam 2
46858,20.0000,170.8451,-56.9210,355.2871,Cam 2
46882,20.0000,243.4688,-58.2182,185.3543,Cam 2
46916,20.0000,182.1915,-21.5678,331.2970,Cam 2
46941,20.0000,190.1335,-57.9064,358.7429,Cam 2
47003,20.0000,234.5441,-68.7496,185.8465,Cam 2
47085,20.0000,239.9188,-47.0626,220.4220,Cam 2
47114,20.0000,241.3635,-34.3657,275.1227,Cam 2
47146,20.0000,184.1219,-53.0279,272.3492,Cam 2
47147,20.0000,242.3291,-34.3347,232.6643,Cam 2
47151,20.0000,178.9147,-34.2589,261.5751,Cam 2
47157,20.0000,254.3911,-67.9243,180.5360,Cam 2
47166,20.0000,205.2797,-37.1910,194.6921,Cam 2
47167,20.0000,203.5686,-40.1329,295.7576,Cam 2
47172,20.0000,216.0576,-55.6862,335.7335,Cam 2
47194,20.0000,189.8022,-42.6376,249.2630,Cam 2
47202,20.0000,187.9280,-24.9910,333.6391,Cam 2
47222,20.0000,172.0250,-61.7832,359.0724,Cam 2
47228,20.0000,256.3707,-38.4407,321.2165,Cam 2
47232,20.0000,182.6136,-41.1450,300.8791,Cam 2
47234,20.0000,164.7521,-48.9923,313.5890,Cam 2
47235,20.0000,194.9590,-38.3348,349.8236,Cam 2
47241,20.0000,176.4124,-46.2866,239.2971,Cam 2
47242,20.0000,181.1648,-23.6756,262.1078,Cam 2
47245,20.0000,184.9808,-28.4166,346.6857,Cam 2
47247,20.0000,225.4940,-66.5062,327.6773,Cam 2
47249,20.0000,193.9084,-34.2732,282.5641,Cam 2
46321,20.0409,209.0107,-20.8662,352.4052,Cam 2
47045,20.0409,204.5101,-26.2901,189.4314,Cam 2
47074,20.0409,214.9103,-51.8271,188.0237,Cam 2
47153,20.0409,195.7736,-57.4380,191.3645,Cam 2
47158,20.0409,212.4279,-58.8455,241.8847,Cam 2
47180,20.0409,177.4587,-47.0400,219.0441,Cam 2
47220,20.0409,243.8671,-44.6508,185.6146,Cam 2
47229,20.0409,260.3996,-43.8635,180.0000,Cam 2
47230,20.0409,164.1259,-39.2348,347.9602,Cam 2
47231,20.0409,216.6056,-29.4727,189.7064,Cam 2
47233,20.0409,238.4497,-49.3496,239.0597,Cam 2
47252,20.0409,255.3052,-39.9678,317.3176,Cam 2
45943,20.0818,195.8874,-22.3513,189.1256,Cam 2
47030,20.0818,248.3632,-43.7893,357.8275,Cam 2
47059,20.0818,161.7581,-57.6906,317.3904,Cam 2
47190,20.0818,175.9156,-47.6494,184.5277,Cam 2
47218,20.0818,178.7188,-33.5059,245.9900,Cam 2
47236,20.0818,188.2462,-52.1566,208.1666,Cam 2
47237,20.0818,234.6125,-50.1716,290.6311,Cam 2
46787,20.1227,253.5776,-48.7480,185.1891,Cam 2
46825,20.1227,250.4169,-50.9959,256.1017,Cam 2
47043,20.1227,267.0501,-42.9556,331.3157,Cam 2
47140,20.1227,260.9364,-50.8657,201.3599,Cam 2
47143,20.1227,168.3688,-56.6433,330.2642,Cam 2
47221,20.1227,202.2568,-60.9435,185.8503,Cam 2
45254,20.1636,164.6782,-23.2055,282.0308,Cam 2
47050,20.1636,268.1886,-41.2083,304.0860,Cam 2
47090,20.1636,176.8491,-39.3137,245.9620,Cam 2
47164,20.1636,167.8064,-44.4016,319.6876,Cam 2
47181,20.1636,256.7822,-62.1489,181.5771,Cam 2
47187,20.1636,206.8734,-49.1400,230.4136,Cam 2
47225,20.1636,233.2443,-45.3586,272.4920,Cam 2
47238,20.1636,208.4971,-58.6016,187.8562,Cam 2
47248,20.1636,249.0637,-43.9327,181.2502,Cam 2
47253,20.1636,200.6258,-56.2883,359.1277,Cam 2
47254,20.1636,270.5106,-51.3505,297.6026,Cam 2
46811,20.2045,218.0136,-71.9573,220.6730,Cam 2
47073,20.2045,183.6559,-38.0903,277.5965,Cam 2
47178,20.2045,201.8056,-50.5522,350.0946,Cam 2
47195,20.2045,192.9596,-58.5284,188.0450,Cam 2
47246,20.2045,205.7324,-57.0650,257.3874,Cam 2
37786,20.3273,216.6265,-38.9117,248.4280,Cam 2
41152,20.3273,220.1146,-47.4965,198.0647,Cam 2
41364,20.3273,194.6628,-55.6236,229.8752,Cam 2
41651,20.3273,235.6863,-38.0825,263.7734,Cam 2
41796,20.3273,275.1488,-61.9339,189.6351,Cam 2
42378,20.3273,213.9839,-55.7542,246.0219,Cam 2
43431,20.3273,227.4910,-37.4095,210.1831,Cam 2
43661,20.3273,246.8821,-55.9653,188.4223,Cam 2
43997,20.2864,259.9079,-53.6371,227.1435,Cam 2
44244,20.3273,206.2689,-23.1372,182.1249,Cam 2
44288,20.3273,241.6297,-45.9053,223.7183,Cam 2
44307,20.3273,246.6979,-55.9697,190.5181,Cam 2
44376,20.3273,243.7345,-50.5459,197.0674,Cam 2
44400,20.3273,211.1561,-42.7362,187.5390,Cam 2
44433,20.3273,225.0802,-27.9071,193.5158,Cam 2
44451,20.3273,212.3861,-36.3282,242.1927,Cam 2
44542,20.3273,213.5869,-26.6673,202.9108,Cam 2
45031,20.3273,161.7626,-20.9132,277.4319,Cam 2
45327,20.3273,186.0590,-20.6235,353.5972,Cam 2
45448,20.3273,225.3178,-59.0690,348.5583,Cam 2
45538,20.3273,182.4106,-20.4096,344.1054,Cam 2
45629,20.3273,272.2354,-38.0751,358.5370,Cam 2
45697,20.3273,183.9210,-25.2539,195.0689,Cam 2
45702,20.3273,271.1220,-53.4191,181.9199,Cam 2
45725,20.3273,205.1217,-64.3348,219.2852,Cam 2
45793,20.3273,180.8375,-28.8327,337.0241,Cam 2
45861,20.3273,171.8963,-17.3124,300.1245,Cam 2
45995,20.3273,192.6027,-17.6867,346.9231,Cam 2
46052,20.3273,185.9934,-20.5470,352.4490,Cam 2
46074,20.3273,201.3670,-30.4405,356.9602,Cam 2
46082,20.3273,200.1540,-19.7319,352.5465,Cam 2
46097,20.3273,227.6479,-69.6176,218.5509,Cam 2
46126,20.2864,188.2116,-36.6137,285.0272,Cam 2
46193,20.3273,267.0689,-57.7801,199.8032,Cam 2
46237,20.3273,197.4751,-63.2499,334.2212,Cam 2
46242,20.3273,166.3289,-20.4097,315.8701,Cam 2
46287,20.3273,160.9725,-68.4983,268.3474,Cam 2
46291,20.3273,248.8871,-61.0383,184.4229,Cam 2
46317,20.3273,249.2011,-60.9279,183.4708,Cam 2
46327,20.3273,221.4466,-64.7114,192.3526,Cam 2
46405,20.3273,272.0158,-48.0918,345.6138,Cam 2
46477,20.3273,224.7709,-50.6472,242.5219,Cam 2
46545,20.3273,252.6720,-31.9969,184.9327,Cam 2
46555,20.3273,197.5387,-21.9015,188.3323,Cam 2
46568,20.2864,247.0780,-70.7243,350.0528,Cam 2
46611,20.2864,248.4840,-63.8953,185.6999,Cam 2
46627,20.3273,166.3343,-64.7219,209.9601,Cam 2
46631,20.3273,224.8028,-68.1234,348.6315,Cam 2
46634,20.3273,253.2614,-35.7478,197.6359,Cam 2
46647,20.3273,174.4263,-28.7524,290.3631,Cam 2
46654,20.3273,256.6333,-44.6971,287.3720,Cam 2
46657,20.2864,265.6268,-62.6374,353.1622,Cam 2
46665,20.3273,186.3375,-37.6863,281.1776,Cam 2
46667,20.3273,258.7114,-42.7224,326.0810,Cam 2
46688,20.2864,252.6392,-62.5171,186.9092,Cam 2
46701,20.3273,160.5444,-43.2858,309.8968,Cam 2
46702,20.3273,222.3693,-22.5102,350.7424,Cam 2
46733,20.3273,236.7964,-45.2712,189.2637,Cam 2
46755,20.3273,162.7201,-15.2172,284.5727,Cam 2
46783,20.3273,240.1666,-35.9130,342.0194,Cam 2
46815,20.3273,161.9059,-23.8812,274.5954,Cam 2
46830,20.2864,220.8730,-56.7450,192.5557,Cam 2
46831,20.3273,184.4228,-50.0143,336.3821,Cam 2
46854,20.3273,187.6865,-39.5839,280.6845,Cam 2
46855,20.3273,199.2459,-34.6565,331.6582,Cam 2
46862,20.3273,222.2682,-55.1246,234.3815,Cam 2
46888,20.3273,242.7132,-34.6287,254.7510,Cam 2
46899,20.3273,276.1744,-36.4363,318.6227,Cam 2
46903,20.3273,221.1113,-56.7299,204.8384,Cam 2
46923,20.3273,272.9710,-40.5350,352.0180,Cam 2
46942,20.3273,218.2440,-25.8903,196.4826,Cam 2
46947,20.3273,220.5762,-58.4341,345.6607,Cam 2
46956,20.3273,256.0728,-58.7487,180.8607,Cam 2
46967,20.3273,209.4235,-73.1036,180.2051,Cam 2
46970,20.3273,251.6936,-68.0238,182.5495,Cam 2
46986,20.3273,222.4913,-40.2485,217.5307,Cam 2
47001,20.3273,220.9829,-65.8309,273.1058,Cam 2
47006,20.3273,167.6237,-21.9122,316.9834,Cam 2
47009,20.2864,210.3494,-49.3794,342.4137,Cam 2
47015,20.3273,251.7930,-58.7174,181.1804,Cam 2
47033,20.3273,167.8109,-30.4258,333.8664,Cam 2
47047,20.3273,232.7548,-28.5015,330.3147,Cam 2
47060,20.3273,247.8304,-70.7215,349.7749,Cam 2
47067,20.2864,248.5208,-63.9403,184.8412,Cam 2
47082,20.2864,240.1563,-44.1084,195.7252,Cam 2
47088,20.3273,251.5138,-56.8378,180.4681,Cam 2
47108,20.3273,253.9439,-37.0957,325.4461,Cam 2
47111,20.3273,227.5000,-58.6050,184.0843,Cam 2
47116,20.3273,211.3456,-63.5680,200.7190,Cam 2
47128,20.3273,275.9744,-66.6631,184.8977,Cam 2
47139,20.3273,219.2341,-64.4085,272.4012,Cam 2
47141,20.2864,252.5112,-31.8682,187.7094,Cam 2
47142,20.3273,166.3228,-9.5686,319.2516,Cam 2
47156,20.3273,195.2503,-48.7955,186.7256,Cam 2
47162,20.3273,237.1826,-54.7826,285.9186,Cam 2
47169,20.2455,188.7186,-32.4626,331.0981,Cam 2
47175,20.2864,185.5830,-44.7698,301.4127,Cam 2
47182,20.3273,198.4278,-57.3739,185.1250,Cam 2
47198,20.2864,203.9026,-36.9091,288.8627,Cam 2
47203,20.3273,159.5655,-35.9479,227.4910,Cam 2
47207,20.3273,243.7137,-50.5565,196.1363,Cam 2
47209,20.2864,204.5134,-21.3875,183.5649,Cam 2
47223,20.3273,180.4254,-32.3682,275.2300,Cam 2
47239,20.3273,166.5278,-72.8247,295.6169,Cam 2
47240,20.3273,252.7642,-35.8315,197.3902,Cam 2
47243,20.3273,168.8453,-33.7219,183.8420,Cam 2
47244,20.3273,185.0134,-22.0052,354.6379,Cam 2
47250,20.3273,247.7192,-46.7213,357.1818,Cam 2
47251,20.3273,180.4414,-46.6454,355.5017,Cam 2
34450,20.0409,118.7821,36.2956,313.6980,Cam 1
34472,20.1227,130.0703,29.4707,330.5625,Cam 1
34491,20.1227,122.8053,31.4969,203.8315,Cam 1
34465,20.1636,82.6990,111.4760,185.3176,Cam 1
34469,20.2045,76.1198,56.3914,321.6842,Cam 1
34492,20.2045,115.8331,35.6945,328.2515,Cam 1
34489,20.3273,67.1198,101.2616,302.0493,Cam 1
34490,20.2455,114.0142,40.4903,339.6114,Cam 1
46764,20.0409,222.2801,-24.5949,199.6823,Cam 2
46822,20.0409,166.0339,-71.4952,295.9413,Cam 2
47117,20.0409,234.5022,-45.2507,193.1532,Cam 2
47145,20.0409,195.2439,-22.3797,190.1992,Cam 2
47188,20.0409,206.8861,-58.8924,326.7558,Cam 2
47201,20.0409,207.5428,-20.8280,353.0881,Cam 2
47205,20.0409,255.9696,-38.6153,327.8984,Cam 2
47210,20.0409,242.2294,-34.4017,256.7375,Cam 2
47215,20.0409,242.4493,-58.5319,356.7484,Cam 2
47256,20.0409,203.6985,-41.2326,258.9700,Cam 2
47258,20.0409,182.2718,-41.9682,244.2434,Cam 2
47259,20.0409,261.1627,-50.9920,211.2576,Cam 2
47265,20.0409,166.9352,-36.2872,277.4070,Cam 2
47268,20.0409,178.7816,-34.2371,254.1877,Cam 2
47269,20.0409,187.9981,-35.9642,278.0373,Cam 2
47272,20.0409,235.1070,-68.7260,358.3136,Cam 2
47274,20.0409,162.3014,-47.5771,260.6000,Cam 2
47277,20.0409,191.9169,-35.9313,206.3940,Cam 2
47278,20.0409,193.0900,-57.8113,231.6094,Cam 2
47283,20.0409,189.6227,-42.5629,258.8328,Cam 2
47284,20.0409,166.0666,-57.4934,261.1255,Cam 2
47163,20.0818,191.0122,-26.2319,181.4204,Cam 2
47212,20.0818,207.0049,-36.0933,208.5105,Cam 2
47219,20.0818,186.4760,-61.6206,355.4087,Cam 2
47262,20.0818,214.8529,-56.8057,181.2025,Cam 2
47271,20.0818,252.3978,-67.9933,181.9013,Cam 2
47273,20.0818,225.0821,-64.3381,198.1145,Cam 2
47281,20.0818,269.3673,-64.6338,184.1256,Cam 2
44103,20.1227,243.9923,-50.3709,195.8246,Cam 2
47069,20.1227,244.9344,-56.5178,184.1238,Cam 2
47211,20.1227,244.2405,-58.8069,354.5724,Cam 2
47226,20.1227,183.3241,-56.7699,353.6193,Cam 2
47257,20.1227,164.5823,-48.8463,322.7255,Cam 2
47260,20.1227,184.2021,-53.6983,251.9929,Cam 2
47196,20.1636,245.6640,-46.4986,354.2339,Cam 2
47217,20.1636,217.0468,-56.0852,331.2961,Cam 2
47266,20.1636,241.6997,-35.9092,237.6194,Cam 2
47267,20.1636,204.5962,-73.9929,348.5180,Cam 2
47270,20.1636,205.7288,-57.1464,265.8244,Cam 2
47279,20.1636,272.4420,-71.5806,188.7015,Cam 2
47161,20.2045,224.3090,-66.1157,328.2273,Cam 2
45744,20.3273,195.4626,-38.3266,349.2759,Cam 2
46894,20.3273,259.1366,-48.5969,184.3283,Cam 2
47176,20.3273,254.3582,-48.7175,185.7519,Cam 2
47255,20.3273,187.8153,-25.1575,328.7716,Cam 2
47261,20.2864,175.7497,-40.1101,263.2081,Cam 2
47263,20.2455,190.6133,-52.5892,199.8796,Cam 2
47264,20.2864,188.0138,-57.5281,346.1765,Cam 2
47275,20.2864,161.7910,-57.5869,323.2236,Cam 2
47276,20.3273,173.4618,-62.3685,358.2044,Cam 2
47280,20.3273,251.2774,-62.7767,187.3731,Cam 2
47282,20.3273,184.8737,-27.6361,180.2480,Cam 2
34498,20.0818,127.8592,32.2628,315.6745,Cam 1
34499,20.0818,121.7347,31.5474,306.5742,Cam 1
34494,20.1227,117.2870,31.7325,358.0901,Cam 1
34493,20.2045,112.1690,34.8081,291.1270,Cam 1
34497,20.2045,122.9169,31.3410,193.4218,Cam 1
34301,20.3273,131.2674,28.6066,345.8958,Cam 1
34495,20.3273,118.5633,36.6263,324.9282,Cam 1
34496,20.3273,132.8526,21.7363,334.8879,Cam 1
46598,20.0818,195.1863,-57.4166,190.0700,Cam 2
46618,20.0818,210.5728,-34.6171,198.8639,Cam 2
47285,20.0818,215.3633,-51.2365,349.7270,Cam 2
47289,20.0818,214.3205,-30.0924,192.7283,Cam 2
47290,20.0818,203.9821,-40.6426,248.3617,Cam 2
47291,20.0818,259.1091,-51.0557,194.0189,Cam 2
47294,20.0818,204.8400,-38.1695,181.2992,Cam 2
47295,20.0818,182.5793,-42.4484,252.5956,Cam 2
47297,20.0818,184.0773,-53.5971,264.0098,Cam 2
47298,20.0818,215.9402,-55.0953,323.6835,Cam 2
47301,20.0818,261.9586,-51.5957,223.1957,Cam 2
47304,20.0818,168.3481,-27.0008,292.8515,Cam 2
47305,20.0818,259.0829,-37.9497,239.3616,Cam 2
47306,20.0818,183.4917,-16.1498,356.1103,Cam 2
47308,20.0818,181.2133,-64.1199,336.4908,Cam 2
