track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
45131,40.5636,79.9022,75.4785,307.9997,Cam 1
45683,40.5636,93.1311,93.2998,269.5940,Cam 1
45708,40.5636,63.9869,99.9187,269.4051,Cam 1
45733,40.5636,100.2478,88.6628,358.1050,Cam 1
45814,40.5636,122.7241,28.2044,356.7584,Cam 1
45877,40.5636,100.0731,52.6382,329.1912,Cam 1
45901,40.5636,58.4605,93.3690,221.7807,Cam 1
45902,40.5636,111.3213,111.0660,222.8296,Cam 1
45931,40.5636,85.5376,56.6930,314.3316,Cam 1
45943,40.5636,87.4193,77.3544,266.4948,Cam 1
45957,40.5636,52.2190,69.6603,341.4718,Cam 1
45971,40.5636,73.3525,106.3922,320.1257,Cam 1
45978,40.5636,104.8987,113.9633,307.2400,Cam 1
45980,40.5636,91.1041,85.1629,257.9026,Cam 1
45981,40.5636,68.8688,83.8937,291.5956,Cam 1
45982,40.5636,61.7183,74.5116,308.5198,Cam 1
45983,40.5636,95.5019,66.8667,261.8959,Cam 1
45985,40.5636,94.8462,118.2308,305.3404,Cam 1
45986,40.5636,66.2049,109.3090,216.0400,Cam 1
45988,40.5636,108.7602,88.8490,230.5926,Cam 1
45991,40.5636,67.8664,88.0818,279.4173,Cam 1
45992,40.5636,89.8650,111.1277,222.2377,Cam 1
45995,40.5636,77.8211,116.8630,234.3114,Cam 1
45997,40.5636,71.6599,108.7980,281.4142,Cam 1
45441,40.6409,81.6438,60.6307,296.7554,Cam 1
45515,40.6409,104.6492,43.6229,331.1799,Cam 1
45570,40.6409,69.8097,74.4488,278.1256,Cam 1
45740,40.6409,108.4282,35.8049,334.5136,Cam 1
45763,40.6409,102.1255,55.5590,294.2040,Cam 1
45795,40.6409,96.9112,93.4233,248.3644,Cam 1
45832,40.6409,100.6686,126.7665,212.6632,Cam 1
45851,40.6409,82.3950,108.6257,240.8789,Cam 1
45879,40.6409,85.4057,113.7499,250.5053,Cam 1
45900,40.6409,80.7504,114.6131,277.7333,Cam 1
45921,40.6409,87.3284,90.6382,231.0320,Cam 1
45941,40.6409,75.0060,112.7502,239.5755,Cam 1
45964,40.6409,74.3832,58.6085,302.0396,Cam 1
45970,40.6409,66.0520,105.9528,279.9502,Cam 1
45984,40.6409,109.4150,99.1947,187.5716,Cam 1
45989,40.6409,101.9552,76.0113,257.9235,Cam 1
45993,40.6409,82.2915,90.7355,286.3298,Cam 1
45996,40.6409,109.9805,115.3748,232.2985,Cam 1
45998,40.6409,103.6226,56.3052,287.7912,Cam 1
45602,40.7182,77.2900,76.6458,317.6287,Cam 1
45657,40.7182,149.3833,17.6691,327.5810,Cam 1
45681,40.7182,106.9254,127.3274,203.9821,Cam 1
