track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
12931,20.4500,344.4816,-51.2710,221.9392,Cam 3
12932,20.4500,281.5487,-34.4445,198.5723,Cam 3
12936,20.4500,345.1963,-51.8099,236.9116,Cam 3
12937,20.4500,285.3108,-53.6466,196.2830,Cam 3
11349,20.4909,317.7333,-2.0610,210.2255,Cam 3
12403,20.4909,363.1768,-59.2238,358.9482,Cam 3
12703,20.4909,363.9485,-59.1811,356.2177,Cam 3
12712,20.4909,361.5263,-62.0563,353.0611,Cam 3
12814,20.4909,287.5093,-36.8599,216.6812,Cam 3
12838,20.4909,308.4103,-57.8987,262.6736,Cam 3
12842,20.4909,329.6726,-36.9729,349.8673,Cam 3
12854,20.4909,276.3116,-61.5669,214.5804,Cam 3
12855,20.4909,325.2175,-44.2611,337.8075,Cam 3
12896,20.4909,368.3274,-54.4663,358.0060,Cam 3
12909,20.4909,345.0692,-55.2798,348.5127,Cam 3
12915,20.4909,366.1973,-50.4034,346.7447,Cam 3
12917,20.4909,340.1062,-57.5032,201.5601,Cam 3
12920,20.4909,281.1869,-51.5823,358.9373,Cam 3
12921,20.4909,347.0035,-42.5076,187.2553,Cam 3
12926,20.4909,368.3489,-52.1138,358.4741,Cam 3
12934,20.4909,312.2536,-40.4532,182.1434,Cam 3
3764,20.6136,298.8480,-65.6218,337.5481,Cam 3
9821,20.6136,350.1757,-58.7210,204.4262,Cam 3
10511,20.6136,343.0346,-43.0891,185.3952,Cam 3
10826,20.5318,335.2553,-62.5159,188.6794,Cam 3
11104,20.6136,297.3557,-52.3554,357.3876,Cam 3
11261,20.6136,310.7348,-28.1730,341.8443,Cam 3
11284,20.6136,319.6719,-41.4280,321.3240,Cam 3
11295,20.6136,308.4173,-58.5065,267.0560,Cam 3
11371,20.6136,379.3442,-56.4599,195.9534,Cam 3
11434,20.6136,338.3343,-48.7059,357.4353,Cam 3
11522,20.6136,308.4869,-52.9516,195.4428,Cam 3
11551,20.6136,271.4198,-51.8295,320.6974,Cam 3
11742,20.6136,321.4791,-53.3200,357.8644,Cam 3
11766,20.6136,339.1538,-53.7916,350.9295,Cam 3
11806,20.6136,386.5302,-70.0530,225.0646,Cam 3
11875,20.5318,364.6510,-55.5297,351.3540,Cam 3
11909,20.6136,285.9424,-51.8780,357.6389,Cam 3
11928,20.6136,351.8987,-56.3267,358.2155,Cam 3
11932,20.6136,390.3288,-55.0413,180.2590,Cam 3
11938,20.6136,348.4572,-55.5530,358.9382,Cam 3
11966,20.6136,393.0263,-62.9020,183.5426,Cam 3
12007,20.6136,360.9550,-46.4571,359.1265,Cam 3
12015,20.6136,314.7454,-46.2801,337.5698,Cam 3
12029,20.6136,275.4932,-32.8575,282.2031,Cam 3
12123,20.5727,317.2551,-57.8389,187.8075,Cam 3
12137,20.5318,311.6369,-48.7462,359.5716,Cam 3
12161,20.6136,286.7881,-32.6481,317.0056,Cam 3
12193,20.6136,351.9266,-42.3097,358.4911,Cam 3
12260,20.6136,301.3949,-43.9362,191.2259,Cam 3
12265,20.5318,388.3645,-61.1784,358.9428,Cam 3
12308,20.6136,363.5552,-46.5742,181.4622,Cam 3
12408,20.6136,333.0228,-43.6629,241.8597,Cam 3
12469,20.6136,291.3159,-55.3578,355.3749,Cam 3
12472,20.6136,304.8407,-48.6054,344.3004,Cam 3
12488,20.6136,362.5463,-60.9491,325.8822,Cam 3
12489,20.6136,365.9228,-50.4628,351.9002,Cam 3
12516,20.6136,277.6192,-50.6372,308.8947,Cam 3
12517,20.6136,380.4950,-56.2619,193.3820,Cam 3
12518,20.6136,303.0286,-37.1923,340.4549,Cam 3
12545,20.6136,340.0128,-45.1562,346.8313,Cam 3
12558,20.6136,381.9590,-57.6428,259.5841,Cam 3
12567,20.5727,308.1839,-47.8129,252.2937,Cam 3
12574,20.6136,310.0053,-40.8758,331.5635,Cam 3
12577,20.5727,308.3549,-54.7805,268.5006,Cam 3
12581,20.6136,303.2119,-54.1478,189.0127,Cam 3
12621,20.6136,358.4941,-60.5660,348.1021,Cam 3
12623,20.6136,296.7169,-58.1790,234.1517,Cam 3
12631,20.6136,316.5850,-62.1345,335.1218,Cam 3
12632,20.6136,376.3363,-47.6055,193.2898,Cam 3
12634,20.6136,310.4368,-35.1115,199.6391,Cam 3
12657,20.6136,321.4393,-53.9192,350.4958,Cam 3
12672,20.6136,329.3639,-54.0944,359.9630,Cam 3
12716,20.6136,289.5745,-60.3741,351.6634,Cam 3
12718,20.6136,284.5456,-42.6288,350.1156,Cam 3
12737,20.6136,358.1830,-53.9843,344.9681,Cam 3
12744,20.6136,303.8788,-54.6797,208.9466,Cam 3
12761,20.6136,302.6565,-64.1456,230.1652,Cam 3
12763,20.5727,366.4559,-62.0693,343.4422,Cam 3
12781,20.5318,343.5987,-58.8762,188.4516,Cam 3
12788,20.6136,370.1917,-58.8011,185.0943,Cam 3
12805,20.6136,383.5301,-56.2786,221.5682,Cam 3
12835,20.6136,323.5612,-59.5391,201.2981,Cam 3
12836,20.6136,350.3616,-49.8879,186.7966,Cam 3
12846,20.6136,320.1355,-44.5351,305.1179,Cam 3
12867,20.6136,351.6109,-62.3341,343.6599,Cam 3
12879,20.6136,364.5832,-55.5863,347.7640,Cam 3
12880,20.5727,273.4351,-48.7677,270.7781,Cam 3
12893,20.6136,381.7847,-56.7533,220.2156,Cam 3
12895,20.5318,333.9836,-60.3120,356.7532,Cam 3
12897,20.6136,333.5264,-49.5620,359.4081,Cam 3
12900,20.6136,374.6671,-47.8782,191.4189,Cam 3
12901,20.5318,295.8298,-38.9598,354.5828,Cam 3
12913,20.6136,378.4364,-56.4857,189.8186,Cam 3
12916,20.5318,345.0704,-60.5321,258.9268,Cam 3
12918,20.5727,374.0787,-59.7838,356.7971,Cam 3
12919,20.5727,308.5640,-54.8535,311.6168,Cam 3
12922,20.5318,323.7439,-47.0321,184.4112,Cam 3
12924,20.5318,290.9546,-33.4762,191.6709,Cam 3
12928,20.6136,280.5537,-68.5378,192.0118,Cam 3
12930,20.6136,340.6314,-57.2762,202.1111,Cam 3
12933,20.5727,296.0981,-49.2112,292.6093,Cam 3
12935,20.5318,320.0621,-55.3800,190.1125,Cam 3
45042,20.4864,138.1449,17.8354,332.8709,Cam 1
45046,20.4864,102.3139,38.5247,314.0808,Cam 1
45047,20.4864,102.6308,40.0438,288.1268,Cam 1
45049,20.4864,111.2934,40.4886,346.1990,Cam 1
45051,20.4864,90.0729,50.8325,326.8044,Cam 1
45052,20.4864,111.1814,36.8102,226.6831,Cam 1
45053,20.4864,140.8882,18.3203,233.0983,Cam 1
45055,20.4864,43.2742,70.7410,238.3290,Cam 1
44776,20.6091,88.7757,100.1290,238.1867,Cam 1
44954,20.6091,82.8939,132.0851,278.3392,Cam 1
45015,20.6091,108.0976,39.9561,296.4372,Cam 1
45021,20.5273,80.7815,52.6863,356.4176,Cam 1
45041,20.6091,109.6558,35.5786,203.4030,Cam 1
45043,20.6091,142.2840,24.2856,316.5161,Cam 1
45044,20.5273,129.2644,28.7228,344.9516,Cam 1
45045,20.5682,118.3289,36.1125,338.1937,Cam 1
45048,20.5273,143.1884,22.1371,332.1214,Cam 1
45050,20.5682,86.1152,47.6461,327.2861,Cam 1
45054,20.5682,105.8089,43.2815,304.4470,Cam 1
52347,20.4864,250.0036,-55.8102,183.8001,Cam 2
52349,20.4864,163.9373,-31.2904,257.6668,Cam 2
52356,20.4864,259.0411,-56.9815,182.6881,Cam 2
52367,20.4864,232.1639,-32.6218,194.4451,Cam 2
52434,20.4864,165.5900,-33.4018,252.2262,Cam 2
52435,20.4864,247.0071,-39.8089,356.3013,Cam 2
52437,20.4864,240.3312,-42.2500,327.9032,Cam 2
52438,20.4864,189.6018,-38.0844,230.8869,Cam 2
52439,20.4864,168.9295,-23.2105,343.6505,Cam 2
52440,20.4864,173.8070,-40.1742,333.5687,Cam 2
52441,20.4864,166.0189,-33.3045,233.9552,Cam 2
52443,20.4864,166.4497,-35.3443,303.8964,Cam 2
52444,20.4864,177.5104,-42.3973,305.1812,Cam 2
52445,20.4864,188.9700,-20.7985,182.7289,Cam 2
52448,20.4864,194.4825,-38.0296,200.5979,Cam 2
52449,20.4864,177.2141,-18.6095,328.6679,Cam 2
52450,20.4864,171.7638,-15.2660,354.7977,Cam 2
52451,20.4864,265.1867,-62.5491,266.7382,Cam 2
52456,20.4864,180.9165,-18.5696,329.3705,Cam 2
52457,20.4864,173.5165,-37.3190,203.5250,Cam 2
52458,20.4864,181.7513,-47.4592,206.5626,Cam 2
52459,20.4864,188.2442,-57.6458,247.2803,Cam 2
52461,20.4864,168.6354,-51.0574,222.5581,Cam 2
52463,20.4864,266.3178,-46.6678,200.8610,Cam 2
52466,20.4864,255.0142,-38.9170,332.4817,Cam 2
52470,20.4864,179.1599,-61.3780,331.6036,Cam 2
52472,20.4864,177.5662,-19.9675,349.0948,Cam 2
52473,20.4864,162.3783,-52.7822,312.5650,Cam 2
52474,20.4864,252.0121,-24.8827,358.0210,Cam 2
52051,20.6091,254.6539,-62.2450,200.1640,Cam 2
52172,20.6091,194.6753,-56.8473,187.0701,Cam 2
52173,20.5682,243.7471,-69.8303,208.7060,Cam 2
52206,20.5273,248.8609,-57.4659,299.9499,Cam 2
52234,20.6091,230.0157,-53.3355,320.3402,Cam 2
52270,20.5682,235.1978,-65.9186,231.9201,Cam 2
52295,20.5273,238.7457,-33.9492,335.7470,Cam 2
52301,20.5682,161.6447,-71.9428,192.9239,Cam 2
52330,20.5682,227.9706,-34.4931,317.7996,Cam 2
52358,20.6091,175.4929,-65.8214,347.3078,Cam 2
52359,20.6091,244.4113,-40.9166,192.9645,Cam 2
52366,20.5273,189.9350,-45.9698,263.1785,Cam 2
52374,20.5682,243.6826,-69.9959,210.1748,Cam 2
52384,20.5682,180.1203,-20.8798,325.9922,Cam 2
52436,20.6091,224.4582,-29.0098,229.5307,Cam 2
52442,20.5273,243.2486,-39.4621,329.1847,Cam 2
52446,20.6091,259.4855,-53.7032,324.4933,Cam 2
52447,20.5273,248.8063,-57.3032,298.6766,Cam 2
52452,20.5273,241.1782,-65.0739,200.3781,Cam 2
52453,20.5682,264.4980,-45.4038,196.6052,Cam 2
52454,20.5682,184.8241,-21.9554,188.5573,Cam 2
52455,20.6091,241.9038,-24.2470,357.9531,Cam 2
52460,20.6091,163.0979,-32.0868,274.6018,Cam 2
52462,20.5273,185.1003,-36.7681,258.8983,Cam 2
52464,20.5273,206.8247,-21.8703,358.6471,Cam 2
52465,20.5682,276.1070,-67.8260,198.5473,Cam 2
52467,20.6091,241.4178,-29.0991,183.8206,Cam 2
52468,20.6091,262.2323,-44.2024,188.0399,Cam 2
52469,20.6091,200.9068,-29.7146,186.1942,Cam 2
52471,20.6091,186.6333,-25.1085,355.7335,Cam 2
12868,20.4909,286.3030,-46.4339,264.5369,Cam 3
12941,20.4909,368.8846,-61.2992,185.9938,Cam 3
12943,20.4909,344.9384,-60.6222,355.9216,Cam 3
12946,20.4909,333.3109,-42.6438,237.3910,Cam 3
12948,20.4909,290.5275,-33.4883,198.0564,Cam 3
12949,20.4909,271.9521,-48.4471,225.0211,Cam 3
12950,20.4909,273.3045,-41.6592,186.7298,Cam 3
12952,20.4909,310.9479,-50.1890,208.3684,Cam 3
12956,20.4909,337.4024,-50.7125,329.5295,Cam 3
12957,20.4909,331.9680,-54.4049,180.1383,Cam 3
12959,20.4909,291.9368,-43.7657,189.2645,Cam 3
12960,20.4909,357.6601,-50.8380,324.3137,Cam 3
12961,20.4909,270.7661,-34.7873,261.0036,Cam 3
12962,20.4909,322.1474,-47.9390,309.6851,Cam 3
10963,20.6136,346.6065,-46.3858,352.3778,Cam 3
11936,20.5727,300.6514,-49.4630,251.5608,Cam 3
12641,20.5727,374.7653,-55.1623,346.8625,Cam 3
12670,20.6136,308.8867,-54.8442,303.7215,Cam 3
12742,20.6136,278.2530,-37.5742,189.3369,Cam 3
12753,20.6136,362.3310,-60.6859,327.1476,Cam 3
12820,20.6136,279.9930,-68.4546,195.9436,Cam 3
12866,20.5318,298.0843,-40.4109,355.9413,Cam 3
12870,20.6136,338.3769,-53.7974,348.3765,Cam 3
12875,20.5727,373.1791,-54.9939,344.2581,Cam 3
12890,20.6136,346.7075,-54.3394,183.6540,Cam 3
12907,20.5318,287.9271,-65.4342,200.4875,Cam 3
12908,20.6136,371.6004,-64.5310,356.5261,Cam 3
12938,20.6136,289.9689,-52.2327,187.2769,Cam 3
12939,20.6136,281.2506,-37.8289,186.9185,Cam 3
12940,20.6136,271.0866,-65.1868,211.1674,Cam 3
12942,20.5318,354.1173,-62.7968,351.2563,Cam 3
12944,20.6136,310.5187,-43.1651,198.6602,Cam 3
12945,20.6136,349.8240,-36.9623,348.5691,Cam 3
12947,20.5727,319.9839,-54.4602,356.0987,Cam 3
12951,20.6136,377.9018,-60.0905,353.6917,Cam 3
12953,20.5727,283.6940,-32.9261,345.9209,Cam 3
12954,20.6136,368.9799,-54.2274,353.0798,Cam 3
12955,20.5318,282.2765,-51.3598,181.2065,Cam 3
12958,20.5318,384.1046,-71.7729,346.3745,Cam 3
45056,20.6091,99.7603,40.8823,316.3858,Cam 1
45057,20.5273,138.3524,21.4234,339.8525,Cam 1
45058,20.5273,136.7603,22.6918,327.3432,Cam 1
45059,20.5273,111.4136,40.4175,181.0125,Cam 1
45060,20.5273,94.4228,40.9172,329.8922,Cam 1
45061,20.5273,134.1214,20.2362,332.2199,Cam 1
45062,20.6091,119.2736,25.5834,338.5311,Cam 1
52093,20.6091,211.5237,-35.6784,340.2739,Cam 2
52368,20.6091,257.7472,-35.1343,280.8421,Cam 2
